id,hour_of_a_day,category,keyword,search_steps,filters_count,results,ad_views
82e44976ef8af8cd76d3408709e688ae,19,motoryzacja,,56,0,3,4
30ce4414d0fb231e0de97eb9a17a337f,0,praca,,33,2,268,3
a01102bb3770850e7e6cbf0a9eac6292,13,muzyka-edukacja,,118,0,348,6
8e3f83de83d2337c66c7d136fa6910bb,20,motoryzacja,pajero pinin rama,2,0,0,0
d1c0dde8008c993b770523786d938e6f,10,sport-hobby,diverge,29,0,16,3
a8d95620aca4b4eb4cd170a0b1490992,11,motoryzacja,quad 50,8,1,3,0
07803bd167fdf6860c2c607df50f81e9,5,praca,,4,1,210,0
fbdc824e6cf65676144710124b1443d8,15,rolnictwo,,8,0,7,0
50927d6c67fb9a0b4a0ab811a32a1d9f,10,dla-dzieci,wózek,8,1,80,0
1d7dc1e634aff83018a717718ced808f,16,dom-ogrod,traktorki kosiarki,1,0,408,0
915f0a1ccc790d9a35eb00c83df801f6,20,uslugi-firmy,usługi krawieckie,7,0,3,2
86c9dcd19c8d1132e3b548518041f4a3,19,zwierzeta,mini bulterier,1,0,13,0
e9c48c4612a3287401ff932858b8fcd4,19,motoryzacja,,2,1,1788,0
a3b8736a778ccda49fe14ff4b149c16a,6,nieruchomosci,,4,0,3,1
86db2f5b7d6475c693236a31fabb35fd,21,nieruchomosci,gliwice wyciąg,1,0,0,0
ce3fc0d429965e2b8a930cb65461999e,20,praca,,38,2,192,3
7f2770d20fd070d49e376de9bf7bd0f5,11,motoryzacja,,10,3,268,0
fcbc7ea7ee0e83472d1e6bf8bd0d9584,9,motoryzacja,gt,62,0,431,0
4c75ebaff02b49a6685268c2904a2b09,16,motoryzacja,beta enduro,17,0,115,0
3e365f110cd1b174b78fff0f51f090cf,8,motoryzacja,4x98,10,0,95,0
2ff5191758ed7042c327d8e6c196adb8,7,uslugi-firmy,wynajem kampera,1,0,0,0
7a45d62950f2c9b83cd9433f0e4f956f,19,motoryzacja,,8,3,3058,0
6f43b797e062cf851308ca17bb160b9c,14,motoryzacja,,41,2,70,2
ac0b009e29b61e48474cc0189b163bd4,18,rolnictwo,klimatyzacji,20,0,473,1
c162a394d4146a4dc06f1a1452642762,11,dom-ogrod,,1,0,40,0
13f8ab04171186cd84b0923a0f44168b,17,oddam-za-darmo,,173,1,4878,0
fd6b72e442a8c0282994197463279fbe,5,dom-ogrod,ozdoba ogrodowa,10,0,42,0
dc74044390a3995c1bef3913b0f09829,18,praca,,215,0,58,12
981edb5369db2fd52f926ee62756b86a,7,praca,delikatesy centrum,1,0,30,0
adfd740c75300ed5f0f6cbbd32c3e57f,8,praca,,1,0,0,0
446509bb787f2ba127a0f3749082c79b,1,rolnictwo,c330,13,0,54,0
6d8927292271b5afd2f4e9df1ae2abea,17,praca,,15,0,7,3
8388c82700c1edacaba81d84c70ecd31,20,motoryzacja,kia sorento,53,0,21,1
dae58ad4106de47054c2aa295ff5b328,5,motoryzacja,,130,0,176,4
33dd4aaa4503734974c7421e3ea8f6c1,11,nieruchomosci,wólka lubelska,43,0,73,1
1f0245a89a34dbe62db61f2d9e2825d0,22,sport-hobby,dziewczynka 8,16,0,35,2
4abf1020805907d87006cef43071bbb8,3,motoryzacja,,132,2,420,1
4207d4829171b7f32bebc4c8e438d6f8,14,praca,,4,0,1,1
06dc47c10b7ea82a21166a3d87f3c10c,5,motoryzacja,twingo rs,10,0,7,0
8ade8705f8661d5f49e25e2493592f6f,20,nieruchomosci,Zakrzewo gm. Zakrzewo,1,0,0,0
e0dfa0a9d512d5c9d054d26bde4ad575,14,praca,praca toruń,1,0,755,0
7e7881d6d2d0afd0ba781724ba84e157,23,uslugi-firmy,krasnystaw,9,0,37,0
154688a5c896eb6ed0e126195e581257,6,motoryzacja,volvo,1,5,2,0
a1e8e343c002acdaa6c2e915c6055dbb,10,motoryzacja,,1,6,2,0
83eccfe4826aa60126300586bd71d9eb,19,motoryzacja,,12,1,83,0
ba7b092c3f483f223f1bac3fa36408cb,18,motoryzacja,,9,1,21,1
304ed39c540abad4f4f43e05179083f2,18,nieruchomosci,mieszkanie,1,0,672,0
4f4a58bd948f7a3d8e2e0c5c52cd06a5,4,nieruchomosci,,18,1,374,0
6e64bbecb54950cd81815689f37c20a9,14,elektronika,plyty ps3 farming simulator,8,0,0,0
f6e9e18b07d90d8ebff1861e3a969e31,9,motoryzacja,yamaha fz6 s2,1,0,6,0
64107e9c2a7fdb33a90e55e9207e1106,9,dom-ogrod,Drzwi,39,0,86,2
66bc6d242a88588cf59aa0f9d0e20730,18,dla-dzieci,bumblebee,4,0,145,0
5b7e857c2c08b56a9764655841c4b66f,16,elektronika,,1,1,343,0
cec548e92528e021e383969e2a0a43e7,4,motoryzacja,,1,6,353,0
eba94811f5381e3fb7b3566418d0b46b,16,zwierzeta,,1,0,1,0
c1518273aa1a840025ba688820880a8a,9,motoryzacja,,3,3,5,0
953502a37d1a5909e08797fe3b0862ec,12,dla-dzieci,Sukienka 86 zestaw,50,0,573,3
78e174ccb869a7dbf5f46280e130592e,21,motoryzacja,,295,2,46,7
fc2208f9f3022581199b6e68f9dd521c,16,sport-hobby,górskie mtb,3,0,1527,0
4bf77115d790f187b467bee85889f5b5,21,motoryzacja,tatra,33,0,33,3
c441a6ec0c4f4e7985fb94c438954c07,18,motoryzacja,,198,3,413,0
8e846c34a29e65a56c33beb6b48b4b1b,16,elektronika,Iphone 6s,8,0,187,0
974b4050fdd6589693ada149c6f8b02a,4,dom-ogrod,zbiornik 1000 l,11,0,89,0
5a141667ba1dc569d848014e75e030fb,13,dom-ogrod,wieszak na ubrania,1,0,29,0
8c42fc15077ccb3cb43cd3b660ddf5bd,3,praca,,147,2,178,32
c655c52f41720fd59f15ef4f989dbd1f,10,nieruchomosci,,54,0,129,1
633f21bbd7b49d2bf4f42cbb01dc8b1b,13,praca,,1,0,3,0
501aea86100fea8cd7412667f774fe18,15,praca,,18,0,20,4
db475c9aaf62b5564e5fe9a44bbf7d42,15,nieruchomosci,,1,0,6,0
d49e2897b66f2edd324690c51e065f26,10,motoryzacja,,87,4,29,0
1f65a94bdfff550dfb25a07bbfa0ac0c,13,rolnictwo,kuhn vari master,1,0,16,0
da5f735b0f134a2dfc9c50731a1f06f8,21,dla-dzieci,wózek 3w1 starlet,38,0,39,2
ef61e06c1fc99749a06553f620864ef7,18,sport-hobby,,342,0,2654,19
a51e77bac7675ca8cc875b4b4a6ada25,8,motoryzacja,St,71,0,185,0
